date,f_mean_msc,f_mean_sce,f_mean_ecb,r_mean_msc,r_mean_sce,r_mean_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_sce,kurtosis_resid_ecb
2013m3,4.08623853211009,,,.2388246845579814,,,3,,,3.4814587,,,3.5207627,,,4.0845861,,,3,,,0,,,1.5385361,,,1.2800841,,,-.27177718,,,7.3859873,,,3.6512702,,,4.0550752,,,2.6853776,,,1.6987542,,,1.4547249,,,1.1572999,,,,,,7.395225,,
2013m4,4.393939393939399,,,.4774774625741436,,,3,,,3.5866802,,,4.0948443,,,4.0781994,,,3.5,,,1.5275252,,,1.6249913,,,1.4140898,,,-.1560472,,,6.657124,,,4.0744658,,,4.0337367,,,3.3323977,,,1.2843784,,,1.6180726,,,1.2925308,,,-1.1827077,,,6.9730401,,
2013m5,4.138840070298782,,,.2089786518106658,,,4,,,3.6502638,,,4.3231015,,,3.9869227,,,4.5,,,6.0759087,,,.93203449,,,1.5190967,,,.23547581,,,6.3482327,,,4.2320671,,,3.9137447,,,3.7209883,,,3.6229625,,,.87286276,,,1.4140984,,,,,,7.0226769,,
2013m6,3.639157155399488,5.376810576856137,,-.3527541517764765,.2366342101923596,,4,3,,3.5673027,3.0948799,,3.6160388,4.376616,,3.9508092,5.3208756,,2.5,3,,1.5275252,4.3750534,,1.5906723,.7546798,,1.4140794,.30358356,,.17579673,.5640294,,7.3318772,8.7430668,,3.585222,4.3222141,,3.8795521,5.1905484,,2.5824008,2.9602132,,1.5588403,4.6104321,,1.4022932,.37359542,,1.2956289,.03104583,,,.00071606151,,7.0617633,9.5648699,
2013m7,3.965254237288137,5.882624277064592,,-.0202577600984772,.4381967707473216,,4,4,,3.229146,4.0837717,,3.6284034,4.9273009,,3.8596418,5.624815,,2.5,4,,.57735026,4.9430084,,1.7057793,.45104504,,1.3148139,.10388253,,.23732509,-.01586386,,6.9016848,7.2373791,,3.3879437,4.8096461,,3.7973132,5.5251255,,2.3866243,3.6039977,,.89004642,4.8219695,,1.5620199,.19957675,,1.1809362,-.16000985,,.030538308,.27982974,,6.7574954,7.6030521,
2013m8,4.167259786476868,5.906329945405892,,.2047972774147535,.816106525683209,,4,4,,3.968842,4.2896962,,4.3458543,5.5088902,,3.8999777,5.7272243,,3.5,4,,2.1213202,5.4586434,,1.8527023,.52031428,,1.341848,.1008661,,.24315989,.38338256,,6.8097668,6.0997396,,4.2468982,5.3205485,,3.8078463,5.5856972,,3.6981583,3.7857399,,1.2107563,5.3503098,,1.7958119,.22638308,,1.1989098,-.18425792,,.53604192,.14070408,,6.8734818,6.6486568,
2013m9,4.20773759461734,5.13243863496269,,.2300687624847496,-.0459242254825121,,3,3.7,,3.5783279,4.4209356,,3.7594485,5.0891724,,3.8746161,5.7389002,,3,4,,1.3972763,5.4366984,,1.4325052,-.22879557,,1.3412728,.15720002,,.28131139,-.061622065,,5.8069534,7.4300127,,3.5179203,4.9359732,,3.7801929,5.578898,,2.5306444,3.5194592,,1.3768725,5.2345901,,1.327541,-.2939845,,1.1856396,-.13143671,,,,,6.1755843,7.1435328,
2013m10,3.513259195893932,4.12829624540819,,-.190210308907183,-1.381636082336836,,4,6,,3.5247378,4.5586815,,3.5952251,6.7023993,,3.8206756,5.850225,,2.5,4.5,,4.7696962,5.1979017,,.54155636,.020674311,,1.3974676,.11538553,,.15133208,.29018196,,7.1830611,4.5013137,,3.5671673,6.5643606,,3.7166693,5.678699,,2.5785389,4.0604997,,3.4224572,5.6487479,,.19093308,-.35034159,,1.2584715,-.18769853,,-.043636296,.070107028,,8.0295153,5.0772815,
2013m11,3.640365448505002,2.614491443370635,,-.2128640946143969,-2.257273987487374,,4,3,,3.4705939,3.643831,,3.853097,7.1445112,,3.8644288,6.137454,,3,4.5,,5.9888787,7.5636978,,.61454791,-.89462268,,1.3760633,.030098625,,.17276503,.20895806,,7.8326526,6.6474919,,3.9128635,7.1980119,,3.7612283,5.9673185,,3,4.0681024,,3.866807,8.0086479,,.40416628,-1.1152883,,1.2475737,-.25653201,,,,,8.094346,7.083025,
2013m12,4.110455311973038,5.359683610308019,,.3260656918581767,.1299290495396083,,3,4,,3.2880006,4.7176476,,3.883786,6.3416815,,3.8501389,6.3699622,,3,4.5,,1.4240006,6.7118788,,1.7818427,.082767561,,1.3577824,-.13790342,,.23852509,.31870383,,7.575891,5.315659,,3.7460692,5.9491262,,3.7568154,6.2061429,,2.6047709,3.8686657,,1.4901364,6.9688406,,1.6164869,-.3297464,,1.2433658,-.43923402,,.51071,.40528348,,7.2181792,6.6581168,
2014m1,3.920484010371639,6.635568187143014,,.0559019623492638,1.240828564231045,,4,8,,3.5121968,6.3750033,,3.866591,5.8206301,,3.7994757,6.3614044,,2.5,4,,2.9860787,4.4986773,,1.6198148,.55153751,,1.3073022,-.13647315,,.20303333,.45539024,,7.735877,3.6473138,,3.8255847,5.5313015,,3.7135882,6.2059002,,2.533586,5.364584,,2.2113101,4.643549,,1.498641,.23831189,,1.1909422,-.43076307,,.44043466,.13938645,,7.8207011,3.9270821,
2014m2,4.374892519346529,6.758807013958979,,.6661133241929286,1.681288870364675,,3,6,,3.5140905,5.4376822,,3.8376365,6.7408228,,3.7315204,6.565824,,3,4,,2.2144845,7.491662,,1.4377873,-.21913043,,1.221826,-.18043907,,.30928305,.082969934,,7.2241073,5.7129798,,3.6603551,6.4771075,,3.6747158,6.4191132,,2.81617,4.4756756,,1.6792651,8.2576218,,1.5283501,-.63779318,,1.0811796,-.51135546,,,.33846369,,6.992331,6.9650044,
2014m3,4.160833953834731,6.786018592737351,,.3267312893351815,1.496679518825942,,3,7.9000001,,3.5741463,6.1408296,,4.0098171,6.961679,,3.6961856,6.5533128,,3.5,4.5,,4.163332,6.165225,,1.3980339,-.012902386,,1.3016651,-.19662327,,.28963721,.10215697,,6.6170712,4.7713542,,3.986253,6.9197907,,3.6391122,6.4088058,,3.4570718,4.8228245,,2.29708,7.5900807,,1.3042135,-.24590588,,1.1935097,-.51497614,,.14341353,,,6.3507347,5.3761754,
2014m4,4.016406250000023,4.866394634365035,,.1308055830891426,-.2986591046636795,,3,4.5,,3.5247378,4.0851493,,3.499794,7.0198736,,3.6769936,6.4752512,,3,4,,0,8.793417,,1.5412513,-1.0609734,,1.3165289,-.14019789,,,-.099077679,,6.0392628,7.2439094,,3.348228,6.9590673,,3.6075039,6.2957311,,3.0068941,3.3600173,,.52577722,9.2999668,,1.5241479,-1.4447412,,1.2235411,-.48830372,,.094030015,,,6.4797492,8.3102045,
2014m5,4.489736070381239,6.261958512687023,,.6821840587004778,1.067096957944241,,3,7,,3.746053,5.1765804,,3.8898854,5.4318686,,3.605031,6.4657927,,3.5,4,,.76200074,4.1253099,,1.3983808,.53318673,,1.2534676,-.16055162,,.35926902,.13983071,,5.1296759,4.3789778,,3.8578537,5.3183618,,3.5389428,6.2985616,,3.1477962,3.6168518,,1.0507873,4.5928164,,1.3239999,.30262145,,1.1337681,-.48972914,,.2162859,,,5.1984262,4.8956389,
2014m6,3.443517816527673,4.934567053373247,,-.3182974791287012,-.4461797837405451,,3,6,,3.3227878,4.8218174,,3.1478512,6.9289503,,3.549952,6.5046501,,2,4,,2.2583179,6.3532381,,.66321886,-.62448883,,1.1250491,-.25215313,,.13816427,-.060024861,,5.7623281,5.9806018,,3.1680672,6.8548894,,3.5054209,6.3778725,,2.2639165,4.486311,,2.6626642,7.2975125,,.33967751,-1.0193157,,.99639189,-.58840477,,-.030427916,.017004352,,6.0373974,6.6710215,
2014m7,4.35855546001721,6.878124340111637,,.4543415079257604,1.849729972007744,,3,8,,3.3129549,6.5687118,,3.2772117,6.5897999,,3.5421033,6.5902963,,3.5,4,,0,6.5396228,,1.2601084,-.12498349,,1.0078127,-.22514151,,.38671935,.093798019,,4.8464193,5.1902533,,3.2467351,6.4715967,,3.5078909,6.4664731,,3.3107233,4.6253891,,.50218409,7.0883765,,1.2019038,-.38292798,,.80326617,-.53109539,,.1952672,.55910516,,4.7895136,5.8168936,
2014m8,3.87292817679556,5.610281354606475,,.068165173448,.4368914252519913,,3,6,,3.2823472,4.8854361,,3.6803703,6.441956,,3.4593537,6.5911031,,3,4,,3.7161167,7.924932,,.74832195,-.38679427,,.87404412,-.27614707,,.22182371,.45955727,,5.4226723,6.5256534,,3.6283886,6.1803389,,3.42202,6.4695311,,2.9357896,3.4791524,,2.8065464,8.0935755,,.67444956,-.87523651,,.63494611,-.58544844,,.066109374,,,5.9964848,7.9603949,
2014m9,3.780529461998285,4.920918614559312,,-.1699827994890271,-.169218809384887,,3,5,,3.2175665,4.1481733,,3.2361217,6.2565527,,3.4865091,6.5778685,,2,4,,2.0860918,5.6584325,,1.2142911,-.10041603,,.75587773,-.20922707,,.23754659,.24020532,,6.1723871,5.6611161,,3.1290202,5.9745998,,3.4751294,6.439805,,2.3300984,4.0650458,,2.1527104,6.6305485,,.80852985,-.34257504,,.50098944,-.49234983,,.018560402,.03163147,,6.3137698,6.7593303,
2014m10,3.376884422110578,4.320251130194677,,-.5236789269628354,-.7016863702089747,,3,3,,3.0458267,4.2799654,,3.3708799,6.1703477,,3.4650111,6.8175869,,2,4.5,,4.980916,5.7702212,,.46404901,-.27287611,,.62694967,-.2908794,,.097916648,,,8.4386101,5.9863391,,3.5238872,6.2450986,,3.4470367,6.6779485,,2.2805591,3.6888361,,3.7448027,6.4888668,,.26225471,-.64976913,,.35008842,-.57511652,,-.094781063,,,8.7585135,6.7935648,
2014m11,3.154305200341013,5.71062934852853,,-.7966438649256631,.4802051101150657,,4,7,,3.1929553,6.0650954,,3.7669976,7.5116401,,3.4761631,6.6747928,,2,5,,4.1339741,5.3992143,,.38265932,.023974136,,.64612222,-.24808693,,.054499093,,,7.9237418,4.0909071,,3.682585,7.2745142,,3.4485493,6.5424414,,2.4357095,4.6548753,,4.0417109,5.6748514,,-.20978115,-.12200833,,.37816197,-.53125894,,-.1429781,.12815496,,8.480752,4.3422322,
2014m12,2.923651452282142,3.111974727065119,,-.9113019020174358,-2.106047587623375,,3,3,,3.0990443,3.5792048,,3.2650707,6.9689384,,3.4726384,6.5991483,,2.5,3.5,,3.9648178,3.8355067,,.19411665,-.47195241,,.68885124,-.31977397,,-.029507915,-.21076964,,7.5954404,5.3976388,,3.2134154,6.9473109,,3.449918,6.5024657,,2.4309664,3.7773364,,3.4127154,5.4491563,,-.21066695,-.73508328,,.41314408,-.60457718,,,-.1546187,,8.1049051,5.6985831,
2015m1,2.569531249999989,4.813715599004654,,-1.177550917196073,-.4365537230312472,,3,6,,3.537766,5.9171729,,3.7441933,6.9007607,,3.4007118,6.572556,,2.5,4.5,,2.7343097,7.0496078,,.47775379,-.45869336,,.76461941,-.21627253,,-.11706436,.31911594,,6.6398134,5.7300243,,3.8262117,6.6915359,,3.3768525,6.4817863,,2.6269734,4.7197361,,2.8736677,6.7414279,,.31853747,-.6068539,,.49286443,-.46995842,,,.09210477,,6.1357403,6.1300983,
2015m2,3.183132530120476,5.105113126064569,,-.5876435680262189,.0677648974778425,,4,4,,3.4830928,4.524621,,3.6964037,7.5893359,,3.438247,6.5490599,,2.5,4.5,,3.92559,6.130002,,.23802781,-.20168413,,.80404645,-.15139244,,.015433079,.30554464,,6.9777665,4.8371263,,3.6050196,7.4616508,,3.4133761,6.4836426,,2.6106577,4.911335,,3.7148957,6.1530995,,-.034109168,-.44227862,,.56807381,-.40264913,,-.13343424,,,7.0273519,5.0881972,
2015m3,3.719391634980993,4.257721341964228,,-.2113899000262745,-.7078451647443226,,4,3,,3.8203301,3.9986224,,3.2482204,5.6438055,,3.5121443,6.5775609,,3,4.5,,4.7258158,5.2915025,,.83577216,-.23935668,,.89525926,-.093287215,,.19755243,-.16169916,,4.9542108,6.6520247,,3.1816816,5.6353259,,3.4579375,6.4912682,,2.7069867,3.2997234,,2.1677179,5.8854671,,.59233952,-.62459761,,.65416318,-.33247274,,-.041009884,,,5.3855963,7.475008,
2015m4,3.229132569558117,4.443517979524655,,-.5798567008443538,-.7178731518677069,,4,3,,3.0755537,4.0132899,,3.2454879,5.9089961,,3.4961529,6.4952526,,2,4.5,,2.309401,7.671392,,1.6446695,-.77016687,,1.0777924,-.16035728,,.081530057,-.19253376,,7.034554,7.5848036,,3.2590535,6.1118145,,3.4442015,6.4095945,,2.5412972,3.7328243,,1.3062077,8.2412643,,1.5167428,-1.042792,,.89033115,-.40556926,,.21458232,.15868694,,6.7880683,8.2084093,
2015m5,3.293695131683968,4.959301319285555,,-.6539742769220497,-.1726977696660371,,4,6,,3,5.9738913,,3.03303,6.2026291,,3.5135207,6.5334778,,2,4.25,,2.236068,3.2891004,,1.4302351,.54471868,,1.1732653,-.097807549,,.046179958,.45814967,,6.3805637,4.1309586,,2.9707983,5.994225,,3.4595926,6.4334502,,2.3162501,4,,1.4339747,3.4179091,,1.3919327,.33633217,,1.017805,-.33926427,,,,,7.0849514,4.1042519,
2015m6,3.518948182521273,5.367797420630312,,-.375532117089126,.265567363367226,,4,3,,2.5920701,4.2896962,,3.5739384,6.0450873,,3.5166965,6.443562,,2,4,,1.3662601,5.844038,,1.5691345,.48350468,,1.196318,-.10886616,,.12726541,,,6.1784029,5.6799965,,3.4577317,5.9913058,,3.4542933,6.36623,,2.394309,4.1071386,,1.5958253,5.8485942,,1.4854143,.26320857,,1.0478389,-.37626955,,,,,6.662034,5.4582047,
2015m7,3.945484133441822,4.845898415837712,,.0286756365237706,-.2303455917278071,,3,6,,3.3421726,5.7103043,,4.0359559,6.426856,,3.478524,6.2075601,,2.5,4.5,,,4.6557555,,1.2849647,.25007105,,1.3056085,-.21468514,,.23065691,.30947891,,7.7956991,4.2660336,,3.9249415,6.3137288,,3.4208601,6.1481333,,2.5626829,4.2847371,,3.2929294,5.4436922,,1.0370592,-.018181676,,1.1676509,-.49930432,,.31703645,.093794614,,8.9783592,4.7534881,
2015m8,3.647228221742266,5.075342422868136,,-.2388444345385878,.0080893399140554,,4,5,,3.1416092,5.1723461,,3.6230745,6.7708635,,3.5176351,6.1695271,,2,4.5,,1.6733201,5.9595709,,2.0254571,-.57965648,,1.2520725,-.18571012,,.14117682,.18055823,,8.8771791,5.6503162,,3.5589604,6.539453,,3.4721532,6.0937815,,2.3622704,4.318572,,1.4268692,6.9052849,,1.9157307,-.77987689,,1.1191223,-.46106541,,,-.0096888253,,8.8216171,6.60641,
2015m9,3.265712012728726,5.845018653938375,,-.6762822899941824,.5084526048474191,,4,6.5,,3.1567407,5.3871861,,3.4213822,7.3129644,,3.5819914,6.1940207,,2,4.5,,2.8460498,4.9062643,,1.0533737,.090995185,,1.1558821,-.0861523,,.090151176,.33733195,,7.0831938,4.1124706,,3.3519351,7.1620135,,3.5135009,6.086668,,2.4543636,4.8499899,,2.3568494,5.0176811,,.93659693,-.13833857,,1.0352638,-.35192752,,,.26202762,,7.0779738,4.3407159,
2015m10,3.807627118644078,3.980684799700716,,-.0051847372863409,-1.074623046569692,,4,3,,3.9837103,3.7480011,,3.7727757,6.0915198,,3.6315968,6.1752529,,3,4.5,,4.8442407,7.3980246,,.68522787,-.55822086,,1.0856019,-.11454353,,.17843693,.15157349,,5.9953461,7.565361,,3.7785184,6.0865517,,3.5579817,6.0915179,,3.0875008,3.8080258,,3.0135758,7.7590566,,.58884364,-.93990129,,.94329804,-.3858625,,.43542382,,,5.7959418,8.0944643,
2015m11,3.432069510268553,3.26023005399469,,-.4314123839554206,-1.76398788715599,,4,3,,3.4547377,3.5605285,,3.3528516,5.4653201,,3.588814,6.1984053,,2,4.5,,3.3380919,7.6670489,,1.221642,-1.154055,,1.0407259,-.17915504,,.11619079,.31839991,,7.0977492,8.392477,,3.3041193,5.4987803,,3.5133362,6.1159773,,2.4272115,3.8125377,,2.3953512,7.9722285,,1.0441991,-1.5495918,,.88948327,-.44647646,,,,,7.8144679,9.7170534,
2015m12,2.951939291736942,5.858504014867995,,-.90389914824393,.6807451578660377,,3,6,,3.1309226,5.9070377,,3.600219,5.3015065,,3.5377955,6.1795182,,2.5,4,,4.5163522,7.2382913,,.3539471,.021418566,,1.0347837,-.18338716,,-.034493163,.61669672,,9.3020496,7.3059478,,3.6433201,5.1461592,,3.4776711,6.086894,,2.3974874,4.1205235,,3.9593179,6.3024406,,.15558064,-.2804473,,.88580275,-.44962016,,-.21622851,.35126743,,9.8332214,8.474556,
2016m1,3.358024691357997,4.954915529043399,,-.440629021800039,-.1775065520103825,,4,5,,3.6571019,5.6085491,,3.8246951,6.1294403,,3.517514,6.1320891,,3,4.5,,3.0427358,5.2777405,,.77895659,.12585351,,1.0140654,-.19518217,,.082246944,-.051203061,,4.8980174,5.0327053,,3.6311831,6.0477953,,3.4655335,6.0508671,,2.8018417,4.6915493,,2.3443003,5.4344049,,.76201713,-.060550969,,.87078166,-.50113243,,.74512035,,,4.8808465,4.9972777,
2016m2,2.818321785989239,4.226559666939623,,-1.107868538348895,-.7676793493040899,,4,3.5,,3.7204912,4.3166251,,3.4794793,6.03372,,3.4716659,5.9034739,,2.5,4.5,,2.787334,4.5186481,,.79771334,.28919762,,1.0479124,-.15041125,,.80042058,.32392481,,5.8406301,5.1859336,,3.3711267,6.0378733,,3.4211543,5.8023067,,2.5601516,4.1500883,,2.7989216,5.5734086,,.56424052,.030917373,,.89740759,-.42856631,,,.18350041,,6.351522,5.8533959,
2016m3,3.388593155893536,5.804317746379193,,-.3846099659149785,.5368558484280768,,4,4,,2.883512,4.1724453,,3.1888933,6.2534552,,3.4218934,5.9057126,,2.5,4.5,,3.7815342,5.6862407,,1.1652514,-.097998887,,1.0122792,-.075663969,,.082015447,.19069155,,6.1681867,5.5952415,,3.0559201,6.211441,,3.3579247,5.7792296,,2.2642431,4.3880138,,1.8566338,5.9784188,,1.0010815,-.28231707,,.87071085,-.36538821,,.554443,-.059529826,,6.1062727,5.7981176,
2016m4,3.610091743119257,4.829119577075633,,-.2052308973279728,-.2484132223858813,,4,3,,3.3027084,4.2507782,,3.5767889,6.2568741,,3.4345381,6.0877314,,2,4.5,,3.559026,6.0003786,,1.2314841,.21198192,,1.012501,.007673841,,.16374177,.39269203,,5.8141327,5.6041737,,3.6039574,6.05198,,3.3704922,5.9351463,,2.5967293,3.9667635,,2.1756701,6.0570469,,1.0039346,-.046475049,,.863334,-.2713522,,-.00097997382,,,5.6717916,6.0453644,
2016m5,3.145377558221608,5.002591938962306,,-.5822690394998916,-.0425952002118478,,3,3,,3.0425649,3.3186612,,3.4405417,6.3440008,,3.3863358,6.1198783,,2,3.5,,6.3639612,8.0165548,,1.8389927,-.68581164,,1.0631571,.037948277,,.62258482,.26505464,,8.4020443,7.7478061,,3.4497201,6.2152095,,3.3082659,5.9849067,,2.3522038,2.9094815,,1.7699914,8.588954,,1.7805411,-1.2434871,,.95070153,-.24233237,,.33997473,.059037175,,8.591609,8.8728828,
2016m6,3.24472243940579,4.935011371540814,,-.5296640371211624,-.0474465196639924,,3,5.5,,2.6502638,5.3319921,,3.0087485,5.2554293,,3.318785,6.0441642,,2,4,,2.5166116,3.8911321,,1.3579961,.49393347,,1.1241217,.027599812,,.030992173,.0010873359,,5.8999195,4.7724166,,2.952523,4.9249678,,3.2609844,5.9154644,,2.332026,3.6812086,,1.7493527,3.9737539,,1.1762303,.51475638,,1.0023755,-.27887872,,-.14114082,.38925177,,6.1961064,4.9961891,
2016m7,3.318286151491974,5.24830135024205,,-.4201290619058238,-.038975321919463,,4,3,,3.6971314,4.0013776,,3.3248227,6.1116691,,3.2916329,6.0557275,,2.5,4.5,,3.7707005,5.6568542,,.36452889,.11450471,,1.1681893,-.048547346,,.050587878,.35513535,,5.446094,5.7051101,,3.2094522,5.8788614,,3.2462201,5.89537,,2.7620919,3.7095029,,2.5074065,6.0113101,,.34857264,-.37129849,,1.0632788,-.33222857,,.52186114,,,5.1213131,6.5502572,
2016m8,3.091666666666676,5.044297368382749,,-.7301870742783251,-.1433814917267998,,3,3,,3.0712216,4.1228466,,3.4666545,7.1034856,,3.3108029,6.161305,,2.5,4.5,,2.8460498,5.9106598,,1.2236388,-.40401471,,1.1613846,-.08114896,,.0051819771,,,6.3164811,5.4489222,,3.417227,6.9020276,,3.2725499,6.0130777,,2.5371385,4.3551521,,2.2393756,6.2041316,,.97780746,-.70326769,,1.0472806,-.37292886,,.27889174,,,6.0766158,5.8633657,
2016m9,2.989018531228562,4.232073484802677,,-.7989009630525995,-1.087176805755814,,3,3,,3.3307254,4.8404937,,3.1663978,5.5908308,,3.2702279,6.2935133,,2.5,4.5,,3.9761193,3.9766364,,.80985224,.29388848,,1.1409301,-.15989298,,.61747837,,,6.3556485,4.8004732,,3.0832839,5.5940042,,3.2331581,6.1750703,,2.3677831,4.3365874,,2.1032977,4.4482188,,.94188839,-.019268679,,1.0259917,-.44980884,,.13086373,,,6.3240423,5.179769,
2016m10,3.002102312543801,5.676209187437421,,-.7927078082137252,.5892394675574812,,4,3,,2.842762,3.6805186,,3.2167373,5.4480128,,3.2822127,6.3882976,,2,4.25,,2.8784916,5.5419884,,1.327638,.032717325,,1.0339983,-.14775112,,.63237619,.41984731,,7.5568943,6.683558,,3.2056503,5.4228134,,3.2450626,6.2979841,,2.3340137,3.6917396,,2.1487489,6.1291709,,1.2270832,-.38946807,,.89890534,-.40449291,,,,,7.2492352,7.6011844,
2016m11,3.109479305740958,2.862788804281193,,-.633234963784558,-2.406425171865939,,4,4,,3.4580526,4.0830784,,3.235111,6.1377912,,3.317435,6.5736866,,2.5,4.5,,1.361817,4.3926592,,1.1943215,-.39612678,,1.0126972,-.27623826,,.026914435,,,5.6917381,5.2699966,,3.2382479,5.8570232,,3.2708826,6.5229778,,2.5,4.0425744,,1.5571792,4.6692662,,1.1123705,-.44923148,,.88059336,-.56766421,,-.13782094,-.43724158,,5.6257014,5.4458823,
2016m12,2.965692503176596,2.44963189016242,,-.8236139410314729,-2.809789189188848,,4,3,,3.0449262,4.2912979,,3.3614249,7.2036524,,3.32198,6.6156688,,2.5,5.5,,3.6193922,5.7268405,,1.1040087,-.39141345,,1.0297792,-.27205902,,.87483758,-.17025092,,6.4136252,5.2737031,,3.2928863,7.270812,,3.2922959,6.5830302,,2.3912168,4.6264687,,2.5557489,5.9922462,,.85709703,-.64861959,,.86839837,-.54088247,,,-.10201316,,7.0524149,5.4232674,
2017m1,2.997412677878401,3.536322435918695,,-.7504077641538073,-1.616279849292859,,4,4,,3.4568055,3.8300717,,3.2116137,7.4467463,,3.3007421,6.4916987,,2.5,4.5,,2.6505926,4.7108712,,1.0473933,-.49671423,,.97530305,-.25660092,,-.0076566665,.10916844,,5.7057724,5.1354218,,3.2494318,7.5099149,,3.2759411,6.4685869,,2.5286968,4.2002764,,1.9058176,4.9791322,,.81233466,-.73839486,,.81745946,-.51839757,,-.17062856,.063788958,,5.2402182,5.3463931,
2017m2,3.402081977878971,3.68920896534826,,-.3803304826850851,-1.507995035914263,,4,3,,3.8796966,4.3630457,,3.5484047,7.1970606,,3.3442409,6.6447196,,3,4.5,,2.2613351,4.6118574,,.87660664,-.57653487,,.99800575,-.32184428,,.12363079,-.1806293,,5.4819179,5.1020999,,3.5568604,7.3214335,,3.3201792,6.6286831,,2.764703,4.6780844,,2.4614666,4.6791911,,.63676369,-.83564383,,.80785728,-.57879233,,,-.36754894,,5.3881698,5.4738727,
2017m3,3.113498992612474,4.400725281940058,,-.6348243534153336,-.5728413244602709,,4,3,,3.2229331,3.1518068,,3.3257477,6.9239311,,3.3238921,6.7505279,,2.5,3.5,,1.3228756,5.6677871,,1.1662866,-.66245073,,.98124015,-.33927956,,.026480736,.057498153,,4.9474053,5.9306769,,3.1849034,6.9499116,,3.2957165,6.7200704,,2.515579,3.6585474,,1.6113968,6.0378242,,1.0114226,-.95378494,,.77377397,-.56797618,,.6059978,,,4.7523413,6.244607,
2017m4,2.906504065040648,4.649679056881305,,-.8276221913853353,-.356116261772442,,4,3.75,,3.2695758,4.2177992,,3.3657293,6.4895067,,3.338774,6.7549415,,2.5,4.25,,4.2879324,5.8939948,,.5182668,.15211783,,.97130144,-.35259756,,-.035428055,.41913813,,8.9927807,4.8539553,,3.4021726,6.4193316,,3.2922456,6.7534976,,2.4036708,4.270926,,3.572017,6.3183818,,.23881795,-.13026331,,.7522248,-.61765438,,-.029419655,,,9.391613,5.2507577,
2017m5,2.926072607260722,4.002349062937736,,-.8013479331667298,-.8608205861825261,,3,4,,3.3080909,4.7388983,,3.2755125,5.9877558,,3.3244314,6.6327286,,2.5,4.5,,3.250874,5.1079259,,.73335344,-.26489183,,.97921824,-.30641192,,-.038058534,-.14224836,,6.9633117,5.9302926,,3.2700338,5.8720379,,3.284354,6.6080451,,2.4973888,4.2341738,,2.6947978,5.7921662,,.51935732,-.50090337,,.77519077,-.57868135,,.10526385,,,6.293498,6.5590787,
2017m6,3.434336525307799,3.350081713908877,,-.3233859697974104,-1.769101519933749,,4,3,,3.1111779,3.8370581,,3.5578871,6.9680195,,3.322453,6.5913234,,2.5,4.5,,3.7321002,6.6400986,,1.014177,-.29330176,,1.0700468,-.32997885,,.069882452,.14236885,,5.9015369,5.9607587,,3.4814267,7.0348687,,3.2757599,6.5724049,,2.5426512,4.3251219,,2.5682731,7.5318623,,.85546851,-.56282133,,.8957783,-.60420281,,-.068918183,,,5.810369,6.4663935,
2017m7,3.017568517217135,4.226905324832543,,-.7403056198122976,-.9030771485237492,,3,5,,3.3282239,4.3315821,,3.0335987,6.4002886,,3.320153,6.5557041,,2.5,4.25,,4.0620193,6.3971148,,1.1767474,-.12420023,,1.0216327,-.35911432,,-.050502148,-.033393115,,7.9761643,5.5111165,,2.9854858,6.2452998,,3.2607284,6.5189104,,2.4744754,4.0797529,,1.9747074,6.4636173,,.92033368,-.29212284,,.90204853,-.64414442,,,.41568798,,6.4905038,5.7813473,
2017m8,3.195595854922281,3.528479751062875,,-.5971459202355399,-1.474009695097926,,4,3,,3.2677352,3.1765804,,3.3690464,6.1775131,,3.3027468,6.4121709,,2.5,3.25,,2.726414,6.5407147,,1.1048728,-.51598883,,1.0093672,-.24196623,,.050657269,.24862716,,5.238749,7.2119746,,3.2070103,6.1578689,,3.2525244,6.3637233,,2.4339151,3.1788855,,2.026958,6.9333167,,.91842788,-.89633548,,.88699925,-.53241664,,.80226451,,,5.325933,7.6364551,
