date,mean_fcast_msc,mean_fcast_sce,mean_fcast_ecb,mean_resid_msc,mean_resid_power_msc,mean_resid_sce,mean_resid_ecb,med_fcast_msc,med_fcast_sce,med_fcast_ecb,med_resid_msc,med_resid_power_msc,med_resid_sce,med_resid_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_power_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_power_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_power_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_power_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_power_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_power_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_power_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_power_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_power_msc,kurtosis_resid_sce,kurtosis_resid_ecb,mean_fcast_lt_msc,mean_fcast_lt_sce,mean_fcast_lt_ecb,mean_resid_lt_msc,mean_resid_lt_power_msc,mean_resid_lt_sce,mean_resid_lt_ecb,med_fcast_lt_msc,med_fcast_lt_sce,med_fcast_lt_ecb,med_resid_lt_msc,med_resid_lt_power_msc,med_resid_lt_sce,med_resid_lt_ecb,iqr_lt_msc,iqr_lt_sce,iqr_lt_ecb,iqr_resid_lt_msc,iqr_resid_lt_power_msc,iqr_resid_lt_sce,iqr_resid_lt_ecb,st_dev_lt_msc,st_dev_lt_sce,st_dev_lt_ecb,st_dev_lt_msc_ma,st_dev_lt_sce_ma,st_dev_lt_ecb_ma,quasi_st_dev_lt_msc,quasi_st_dev_lt_sce,quasi_st_dev_lt_ecb,st_dev_trim_lt_msc,st_dev_trim_lt_sce,st_dev_trim_lt_ecb,skew_lt_msc,skew_lt_sce,skew_lt_ecb,skew_lt_msc_ma,skew_lt_sce_ma,skew_lt_ecb_ma,mode_skewness_lt_msc,mode_skewness_lt_sce,mode_skewness_lt_ecb,kurtosis_lt_msc,kurtosis_lt_sce,kurtosis_lt_ecb,st_dev_resid_lt_msc,st_dev_resid_lt_power_msc,st_dev_resid_lt_sce,st_dev_resid_lt_ecb,st_dev_resid_lt_msc_ma,st_dev_resid_lt_power_msc_ma,st_dev_resid_lt_sce_ma,st_dev_resid_lt_ecb_ma,quasi_st_dev_resid_lt_msc,quasi_st_dev_resid_lt_power_msc,quasi_st_dev_resid_lt_sce,quasi_st_dev_resid_lt_ecb,st_dev_trim_resid_lt_msc,st_dev_trim_resid_lt_power_msc,st_dev_trim_resid_lt_sce,st_dev_trim_resid_lt_ecb,skew_resid_lt_msc,skew_resid_lt_power_msc,skew_resid_lt_sce,skew_resid_lt_ecb,skew_resid_lt_msc_ma,skew_resid_lt_power_msc_ma,skew_resid_lt_sce_ma,skew_resid_lt_ecb_ma,mode_skewness_resid_lt_msc,mode_skewness_resid_lt_power_msc,mode_skewness_resid_lt_sce,mode_skewness_resid_lt_ecb,kurtosis_resid_lt_msc,kurtosis_resid_lt_power_msc,kurtosis_resid_lt_sce,kurtosis_resid_lt_ecb
2023m3,3.819209039548015,5.406800538836698,5.327665501057685,.0001344117402004,-.0302835372978816,.5525217565710947,.8267068708382681,3,5.25,5,-.18283498,-.32357031,1.2040117,.5036754,6,7,8,5.3203368,5.4400663,5.6334376,7.6379642,5.5906858,7.2196403,6.5658445,5.498529,6.9036989,6.4407458,4,5.5,5.0999999,5.0729136,5.0088019,4.7326498,.017904809,-.69287544,-.094614543,.32770443,-.46384522,.039506748,-.21427009,.036122214,.098368406,5.9889622,4.7067595,4.169064,5.6044788,5.3565936,7.2461939,6.5525732,5.4788337,5.3265448,6.7408233,6.3729029,4.2233181,4.0556555,5.6292963,5.6501474,5.1278777,4.7720122,5.291471,4.8824387,-.086650752,.040242486,-.83390856,-.20939438,.26697946,.29571989,-.64899576,-.11815728,.51650542,.74226058,-.20294565,.077020682,5.7797289,5.8307409,5.0342884,4.2459402,2.798920377867737,2.377265772178419,3.596047143852609,-.5573272066248826,-.4000746457494729,-2.0922203357728,-.3517638268763204,3,4,3,-.45049912,-.36599714,-.14615566,-.61960208,4,9.75,7,3.2445154,3.2548299,7.4887247,7.1527901,4.2202444,7.8933625,6.8602486,4.0455966,7.5225167,6.6376562,2.5,7.5,5.9000001,5.3544965,4.0861926,4.6862559,-.65002358,-.69491208,-.17709826,.43956441,-.39766961,-.03885936,-.068453126,-.28478569,.51875341,10.880089,4.1293044,4.330308,4.3004427,4.2584724,7.8134036,6.811183,3.9816396,3.9617195,7.4791136,6.5905471,2.5006881,2.374383,6.7354317,5.549201,5.6167221,5.5514078,4.5153484,4.7812033,-.92551053,-.81373382,-.82343739,-.27452517,.25943643,.30274835,-.56676495,-.17655,-.24404596,-.080604523,,.41610089,11.573714,11.814815,4.3887067,4.5009418
2023m4,4.235605559232282,6.720390251126077,4.356776807961061,.6120552851228563,.4029232343523192,1.771120471522154,-.2845006388988645,4.5,5,5,.5854575,.27899486,1.5546076,.16314049,5,5,9,5.278995,5.0782118,5.6848173,8.0099735,5.1992245,7.5739193,6.3437948,5.3203144,6.8307152,6.4252057,4,5.5,5,3.5300903,7.3410945,4.3231764,.58804977,-.99265659,.065178715,.35874346,-.42486769,.076159395,-.14578693,.043147173,.023711013,5.1479464,5.7902832,3.9541707,5.0832019,5.0490947,7.4264178,6.3597422,5.2993689,5.1679149,6.6769934,6.3507857,3.7447734,4.1773696,5.2115836,5.4969015,3.8609486,3.4903677,7.1627035,4.8539462,.55694866,.62737375,-1.2271081,-.14564252,.29273534,.32277074,-.6430794,-.086344771,,,,-.88976389,5.4651713,5.3461084,6.0751371,4.3528652,3.007862759113652,3.83820718629556,3.82493266500904,-.2274502609601116,-.1180331684559944,-.7879437413561741,-.186214849878613,3,3,3,-.10833271,-.13819553,-.70527148,-.77251136,4,9,7,3.0777564,2.9796081,8.5689116,6.240531,3.4897079,7.5328746,6.55162,4.0015368,7.310689,6.6009951,2,6.5,5,2.6437507,5.5922022,4.4578624,.39360508,-.45213968,.13524342,.53639215,-.36088428,-.028725699,.015600507,,.58694094,6.9610105,4.0434461,4.4101024,3.4412436,3.5183318,7.3858328,6.4652357,3.9371502,3.914851,7.2589154,6.5523472,2.1641726,2.1735716,6.5778041,5.2832785,2.8137877,2.8212028,6.08951,4.5813832,.31979927,.32689133,-.67683083,.0024161853,.35313815,.40305796,-.55396956,-.1645128,-.073356986,.012391319,,-.2872012,7.0651927,6.8909044,4.3474655,4.5761671
2023m5,4.288473520249226,5.738008195636769,3.937534717472094,.5575273812290572,.2608626818451388,1.058646153884378,-.6500668926858051,4,4,4.8000002,.12190572,-.18619038,.5420866,-.45352712,5,6,8.1999998,5.0608349,4.7541275,5.2561831,7.2244682,5.2440209,6.6752906,6.5813808,5.1088138,6.841064,6.3403726,5,4,5,4.5601397,4.7617335,3.9898238,.30493686,-.2795403,.16696788,.42180377,-.41055825,.1398509,-.15552649,.29338452,-.057952397,5.8038468,4.2968397,3.9567771,5.2988172,5.1534076,6.4045687,6.3999233,5.0798621,4.9393725,6.7068415,6.2584457,4.5830154,4.0542307,4.515666,5.615057,4.7101274,4.6764164,4.7360811,4.2348323,.17979698,.27790728,-.61434519,-.055414159,.37038279,.4094789,-.65134591,-.0276803,.77479535,.53347862,,-.04268432,5.9220147,6.3942213,4.6742525,4.1406293,3.123595505617987,3.30773731051284,3.161479366137068,-.2284353354388032,-.0301585126933332,-1.03517873503654,-.7531782312640631,3,3.25,3,-.11484879,-.12499462,-.13896698,-.88535208,4,8,6,3.2286253,3.3264852,7.6368432,6.3380251,4.2575917,7.1506085,6.6724038,3.9736373,7.2155447,6.5184155,2.5,6.5,5.75,5.1386571,4.3895168,4.5347347,-.085930616,-.23619153,-.038617771,.46091747,-.42693675,.021272125,.012293734,-.06076739,.49442974,10.145752,3.7684608,4.4349899,4.2925658,4.3244815,6.9565539,6.561924,3.9356897,3.9095986,7.1483564,6.4647856,2.5291116,2.3008387,5.8956561,5.368289,5.0078645,5.1265135,4.3629441,4.5570951,-.35770208,-.26313549,-.41139787,-.22638586,.27795309,.31675425,-.62580627,-.11245089,-.16381955,.0078979684,.62773913,-.0020444302,10.655362,10.794091,3.9301844,4.6577148
2023m6,3.589641434262974,5.284946171795965,4.185440842636833,-.2082304319007352,-.4227642153756506,.5693419009955868,-.4553463268128167,3,5,4,-.26552981,-.58715302,.46641564,-.65644115,5,5,8,5.3715701,5.1607246,5.0043674,7.4740362,5.0769534,6.1979322,6.3881769,5.1014867,6.6605835,6.2758331,4,6,5.5,4.7196536,4.3153472,4.1142583,.070363469,-.2086952,.085207537,.44321817,-.37319645,.17068887,.73863196,-.01563409,-.10301778,6.1605344,4.5456543,4.0197725,4.9388351,4.9321451,6.0694609,6.3001842,5.0742073,4.9336486,6.5517049,6.1856937,3.9172034,4.2170625,4.9934559,5.4591298,4.5582986,4.4594998,4.8111525,4.4020257,.081816614,.17180431,-.50835067,-.070148364,.38417,.44519997,-.64635563,.006008931,.65491676,.75961286,-.09995769,-.27054778,6.38375,6.6107206,5.186604,4.2025986,3.402533427163938,3.535242912458399,3.651162256754997,.0343968124912238,.2287146947897166,-.8040801158256261,-.3489411408824405,3,3,3,-.090073928,-.15925039,-.25073048,-.7381041,4,7,6.9000001,3.6096458,3.5245333,7.9479761,6.3415565,3.7832556,6.6934981,6.5356493,3.9578354,7.0192604,6.4262271,2,6.75,5.0999999,2.0687122,3.87533,4.7966342,1.1163449,.016454643,.070111223,.50878143,-.34398276,.087257624,.099120982,-.074400544,.57931292,7.0872316,4.0109067,4.5804791,3.6815405,3.6838024,6.5944314,6.4477835,3.9245329,3.9115105,6.9528828,6.3606887,2.6537218,2.5151205,6.5829182,5.27002,2.204155,2.0878518,3.9549086,4.815537,.90820247,1.0558144,-.21105814,-.050904125,.33206671,.38729268,-.5404731,-.04051888,-.11424508,,-.23837942,.17512465,6.9562864,7.22051,3.9681203,4.6727824
2023m7,4.147276395427055,5.702683636354221,4.260756968687165,.4826646335667908,.3247230483080293,.7043719246049859,-.2835271046144925,3,5,4,-.12552932,-.27486858,.65905493,-.72149408,4,6,7.6999998,4.8447385,4.8042479,5.6989827,6.6085796,5.1925993,6.855145,6.1828327,5.0389404,6.711421,6.1890888,4.5,6,5,3.8099825,4.642796,3.7530618,.67496401,-.12389094,.31732893,.45586023,-.38565275,.23953602,-.18292731,-.027404862,-.096468627,5.7846127,4.4760404,4.1162553,5.206058,4.9922104,6.6026402,6.0530887,5.009438,4.8729286,6.6164913,6.0953159,4.1435766,4.3280239,6.0480266,5.3105259,3.9682131,3.9725566,4.8144946,3.9980855,.58989143,.50948852,-.33739841,.11432454,.39871117,.46581385,-.65479416,.080893144,.6265204,.45364127,-.068253838,,5.895668,6.4053731,4.6771145,4.2160974,3.415121255349504,1.398241026634988,3.76400058275906,.0487352700261177,.2521671628214648,-3.26061477694723,-.1739460053625698,3,3,3,-.12633078,-.12499462,-.34272587,-.61003232,3,8,6,3.4759188,3.4446092,8.2899466,5.9360967,4.2277169,6.8868856,6.3200769,3.9201803,6.9047675,6.3099103,2.5,6.5,5.4000001,3.2794795,2.790858,4.7013745,.65015262,-.29586023,.073479332,.40871143,-.313301,.12403322,.10835649,-.14375149,-.19179945,6.9663324,3.2562692,4.7845521,4.2051425,4.0936956,7.0747223,6.2798448,3.9057994,3.8745568,6.8608737,6.243927,2.5647316,2.5255127,6.8096395,5.1188087,3.1995432,3.0138116,3.14836,4.5282397,.55355567,.59945935,-.54965597,-.066996351,.24987207,.36225328,-.52068919,-.0037897064,,.1501046,-.31364122,-.39916611,7.0999365,7.1635113,3.2566602,4.9648886
2023m8,3.713924050632903,4.813757182896155,4.885373206234223,.0935573933573715,-.1496271633355231,-.2617636582855177,.2601161654827516,3,5,4.9000001,-.21344352,-.51932222,.55378628,-.40047875,4,4,7,4.7428374,4.5658751,4.9567137,6.8507895,4.3921094,5.5999866,6.2056341,4.9624805,6.7374778,6.0504613,3.5,4,5,4.1563077,3.3665016,3.8046272,.45524949,.11851493,.31262594,.51921219,-.3713735,.32293534,.83305168,-.076283313,.0073095779,6.7033329,4.6902785,4.0459008,4.3191605,4.290585,5.5168085,6.1072469,4.9184837,4.794487,6.6422243,5.9511204,3.614924,3.7933612,4.2730336,5.1878977,3.7442689,3.4489231,3.3953328,3.8997123,.36245641,.37238717,-.23005962,.17017776,.46816984,.50877106,-.64064193,.16324751,-.0046826787,,,.77743745,6.6201944,6.0272589,4.4548244,4.1069665,2.947154471544739,3.626673766701443,3.911594292412755,-.2934869885601007,-.1751446771310011,-1.111918991439605,-.0670383040494748,3,4,3,-.26414442,-.29392689,-.64772749,-.63024962,4,3,6.3999996,3.2092183,3,3.526473,6.2511849,3.6729066,5.9186969,6.3967314,3.8609052,6.7313752,6.155086,2,4.5,5,2.0737078,5.0990195,4.7472019,1.0604334,-.31891474,.018692689,.60990131,-.19910748,.18320125,.00075629877,,-.17453264,8.2636871,6.0632138,4.7162404,3.6517406,3.6741199,5.8886232,6.3792372,3.8394382,3.8027995,6.6918964,6.0894198,2.3856874,2.2483015,4.081686,5.1862059,2.3813117,2.3902318,5.4558439,4.6331534,.98049879,.99411881,-.58373761,-.095272429,.48053345,.56880105,-.40902939,.054440361,-.074703835,.0021890609,,.58677095,8.6460466,8.7375689,6.4859719,4.8218684
2023m9,3.82572347266881,4.540753987858279,5.212741875813017,.0043460405331232,-.1310327454343127,-.4175802570967301,.6298120397549091,3,4.5,5,-.38169801,-.90235275,.099853538,-.10911594,4,4,7.9499998,4.7431016,4.6997633,3.7763295,6.857564,4.4170995,5.9867659,5.7342458,4.8666277,6.6813745,5.9565725,4,4,5,2.6732461,5.6968889,3.7625928,.76865304,-.014549159,.40804115,.50027734,-.33029562,.37612942,.88164866,.38350716,.051351182,4.6383333,6.0479422,4.278986,4.3695164,4.1553164,5.8080654,5.6061792,4.8386054,4.7122869,6.5829606,5.8488832,3.682384,3.650332,4.2292604,5.0006657,2.4775746,1.9680358,6.1456919,3.7575948,.85084772,.94185942,-.34399503,.29349634,.44957963,.4758341,-.61604434,.22312321,-.37008086,,.17627239,-.18456869,4.8306575,4.8372502,7.0981603,4.3530817,2.925311203319527,4.012585746762792,3.916649090250801,-.3342927406600884,-.2094478191858969,-.6501667124861882,-.0726952850017426,3,4,3,-.31941807,-.33913481,.062301803,-.73810983,4,4,6.3000002,3.3217273,3.1137514,4.304884,5.8911467,3.8500359,6.6628013,5.9295821,3.9055281,6.7171321,6.0590649,2.5,6,5,3.4609962,5.3954716,4.025423,.46565709,-1.058978,.35107651,.61072266,-.13768768,.20146637,.0078492239,-.073771589,.67071986,9.5248756,5.9370918,4.5656438,3.9021094,3.8409972,6.5083981,5.8627973,3.8934572,3.8523359,6.6859322,5.9998083,2.5825839,2.391171,4.9873328,5.0007124,3.5480149,3.5827792,5.7318182,3.9768171,.26452747,.26518178,-1.3315455,.24528356,.46799204,.56460553,-.3417556,.06933894,-.072650582,-.1859412,-.095959894,,9.7478857,10.124009,6.3893433,4.5836768
2023m10,4.61370916079433,5.766245974518156,5.058410096127184,.9782398566257056,.9031233889949174,.8497347190215636,.4658421961952218,4,5,5,.40373445,.15925661,.34351566,-.12234142,5,5,8,5.2301311,4.9120512,4.8056459,6.8045464,5.1591434,6.9937301,5.872313,4.8695583,6.6321497,5.845849,5,4,5,3.8835008,4,3.5391159,.58326608,-.49747995,.40651879,.4967553,-.24825905,.42497489,-.075973786,-.0048163501,.056665566,5.1697698,4.8429284,4.0197744,5.2140694,4.9934483,7.067441,5.7546268,4.8376245,4.7188282,6.5518508,5.7434149,4.4461346,3.8907361,5.1091018,4.9774175,3.8128178,3.3807454,4.7279253,3.5898044,.48025006,.645006,-.85294402,.30378652,.44367832,.45384654,-.52268463,.2792033,.056293733,.19236057,.1413653,-.14487557,4.912035,5.0204263,5.2617211,4.1265659,3.291008922443347,4.953152900981028,4.340205328344383,.0032242228499361,.1824784719704967,.420533822247978,.3187319789892625,3,4,3.3,-.10833271,-.12499462,.34586483,-.43368164,4,8,6.5,3.0762997,3.0250692,7.6544132,6.3331423,3.729769,6.6495056,5.972343,3.861182,6.6962228,5.966373,2.5,6,5,2.7496557,0,4.0704269,.98962063,.48786238,.32808942,.67664582,-.16731063,.22309443,.068103597,-.11088987,.72790492,8.3516989,3.3717642,4.4787159,3.6957371,3.697422,6.5711656,5.9011493,3.8508773,3.8077157,6.6990604,5.9079642,2.3100247,2.2305241,5.4270992,4.9577603,2.6515262,2.7306483,1.9861085,4.0053782,.88110179,.95733219,.36641496,.20754272,.5319497,.63670498,-.3685959,.096680716,-.0086464118,.088563338,.016283216,,8.5547009,8.9469566,3.3416789,4.6266603
2023m11,4.529298132646529,4.666898430379039,4.550810892684832,.8198732007746287,.6212404751269883,-.2178361402398275,-.0981788132480704,4,4,4,.29016021,-.039377213,-.16148427,-.65176618,5,5,6,5.1962495,4.847218,6.2227917,5.9390755,5.0786276,7.3003807,5.8275762,4.8698392,6.8141084,5.7523899,5,5.5,5,3.5472994,7.5660782,3.8495164,.63935453,-.77970213,.4885698,.4885861,-.28857756,.47562271,-.10095061,-.090362072,-.03454686,4.889524,5.7940192,4.4266415,5.0508046,4.9335561,7.406826,5.7242789,4.8274322,4.7002702,6.7605867,5.6481729,4.2078257,3.907002,5.2946768,4.9502592,3.67015,3.5525265,8.2247467,3.9000094,.57304335,.60625553,-.94503796,.32685256,.4309181,.43187037,-.54910958,.31907576,,.29807299,,-.069706574,5.2087564,5.4067531,6.0614834,4.4734678,3.365176151761506,3.048998911222504,3.885376898353743,-.0047006647182517,.1703800921820854,-1.570633284750146,-.1358446040795027,3,3,3,.074991979,-.10822484,-.65653759,-.52183747,3,8,5.5,3.493145,3.2581303,8.2899704,5.5180054,4.0503945,6.7546759,5.5505385,3.8274889,6.716877,5.9031973,3,6.5,5,4.3915505,4.0824828,4.155149,-.26145667,-.26702976,.35532245,.62712157,-.15201238,.25815296,.083824575,,.73063892,8.6657858,3.8338749,5.173821,3.9816713,3.7796886,6.9547338,5.4861903,3.8165262,3.7725594,6.7340112,5.8482208,2.5969005,2.6101527,6.5746565,4.7373023,4.3304925,3.2715275,4.7297883,4.0642858,-.37562421,.13835089,-.46495423,.22473411,.45470065,.54749697,-.36286974,.12323371,,.06826295,-.11307528,,9.757472,7.6812291,3.9048388,5.218452
2023m12,3.469387755102019,4.231396953784028,4.484572504712364,-.2568150720451274,-.5326736584111114,-.5650779120206821,.1349562952802534,3,4,3.5,-.41268313,-.90637356,-.12739612,-.73493689,5,6,4.5,4.7764359,4.5658751,5.8729501,4.8402276,4.9025483,7.4541492,5.3181987,4.7778716,6.8715854,5.7289186,3.5,6,5,3.4123869,7.7819233,3.0637615,.58807266,-.56436229,.65597928,.53608954,-.31260774,.50628877,.7173053,-.067929387,-.12101142,5.3393426,5.4098115,4.6513014,4.7858901,4.6506181,7.4777884,5.2548127,4.727982,4.6155443,6.8261752,5.6192169,3.4003801,3.6710093,6.1346354,4.7155027,3.4643619,3.4831078,8.010458,3.2032402,.53847724,.42685771,-.70653826,.53179497,.47069612,.47843364,-.57162517,.352851,,.77410382,.057937361,-.20181666,5.5109196,5.2660723,5.6645675,4.6001558,3.030470914127437,2.757735872335807,3.934618913021052,-.2208045582259168,-.1649500472747844,-1.781565712124265,.128792708012043,3,3,3,-.22459689,-.32039931,-.82625663,-.55195194,4,7,4.1999998,3.2673235,2.9693401,7.304884,4.5456877,3.6867685,6.3328285,5.4668298,3.7690713,6.6695919,5.8723865,2,5.5,5,2.032002,2.7568097,3.8489094,1.1606854,.33282959,.35541403,.73670518,-.10918815,.28363994,.047994275,-.030433057,.34866652,7.3223991,3.7678001,4.9893146,3.7031934,3.6126566,6.2926083,5.4206181,3.7357445,3.7070646,6.6446934,5.8114586,2.3198276,2.268867,5.8323193,4.5069299,1.9780523,2.0043209,3.7045703,3.8986795,1.150442,1.0451962,.18150066,.24954544,.5281055,.62088168,-.31281039,.14526758,-.11984371,.037748396,,.31770483,7.2476754,6.9380851,3.8352139,5.074337
2024m1,3.039765319426346,5.654495642805124,4.432675338422851,-.5589763115977542,-.7188771174355371,.6325962387015377,.0504109662130075,3,4,3.5,-.58093762,-1.1314838,-.34127381,-.85112447,5,5,5.5,4.6454992,4.2989769,5.0353537,5.4188375,4.3365479,7.0689917,5.4987936,4.8133855,7.1326952,5.6627049,2.5,6,5,3.210474,7.0938158,3.868319,.41763604,-.62295544,.5439254,.52418357,-.3590413,.53772157,.67701256,-.16323712,-.082513876,5.7984605,5.7088943,5.0006742,4.3642955,4.3092961,6.8930459,5.4396076,4.751205,4.6345644,7.0890994,5.5447493,2.9220238,3.3394811,4.6280918,4.6191988,3.262038,3.3043406,7.5304241,3.8902738,.38963687,.33094087,-1.00573,.39323875,.43055919,.44088638,-.5906828,.37535343,.60513127,.74489009,-.056176696,.22131343,5.7416844,5.7289567,6.5036421,5.0665636,2.951733514615878,3.411146524749809,3.863167271606881,-.2655516837836165,-.1652506226011909,-1.193189884174928,.0784755376326136,3,2.5,3,-.15263282,-.13819553,-1.066066,-.65061557,3,7,4.5,2.952363,2.4485362,7.3874846,4.9385743,3.8913143,7.4046893,5.6874309,3.8388019,6.7932062,5.7986288,2,6.5,5,3.4617729,5.158596,4.2102785,.40099701,.1006384,.29962939,.7378372,-.14214364,.32331675,-.031439364,.016726321,.3382524,9.2984362,4.2793956,5.025681,3.9274137,3.96416,7.3321514,5.6587324,3.7842216,3.7529945,6.7682939,5.7244873,2.2183623,2.150115,5.9105558,4.581923,3.5008745,3.557029,5.3062463,4.1885467,.20692652,.28913176,-.071366765,.13650337,.49609652,.58500487,-.33584711,.18186373,-.096658915,-.026770175,,.14835666,8.8524704,9.3938484,4.0966377,5.1516585
2024m2,3.538265306122428,6.757600848230598,4.607053721654657,-.0998911633080724,-.2825214267903571,1.82774696983953,.1139655025786157,3,5,3.5,-.5477286,-1.1890724,.34351566,-.75083768,5,5,5.3000002,5.0061588,5.0582142,5.7688589,5.606916,5.2703977,6.2322664,5.5848722,4.8742027,7.2608223,5.6605382,4.5,4.25,5,4.7738543,3.3529725,3.7813108,.27323842,.45878866,.60657722,.48997357,-.41105476,.54334825,.62656885,.092985161,-.043408457,5.9504867,3.8194263,4.6080437,5.2899904,5.2122798,6.124579,5.4507093,4.8176193,4.7164183,7.248776,5.5397472,4.4724774,4.6036506,4.3613958,4.7778749,4.8119545,5.0430899,3.5741355,3.7423429,.12668522,.080019228,.22589223,.44930664,.37436661,.37461257,-.61390698,.3702811,-.077427298,.10101803,,-.18774503,6.042336,6.300488,3.8320525,4.6542745,3.136302294197023,3.200461349299321,4.310589959575768,-.1263545624151305,.0043976293920085,-1.489773534600213,.4258419176124122,3,4,3,-.32682812,-.34572908,-.33133289,-.49647859,3,10,5.6999998,2.9864881,2.7523348,9.0227137,5.3809776,3.8584771,6.9624248,5.8381743,3.9248607,6.7545915,5.8043799,2.5,6.5,5,3.597137,4.116363,4.9036274,.50737798,-.5027979,.15603484,.80832422,.018490553,.30520359,-.0054996326,,-.12859485,9.6077662,3.5505745,5.2660623,3.9093471,3.922899,7.0747108,5.7353272,3.8586257,3.835104,6.7328939,5.7260561,2.5,2.2581236,7.3286843,4.7890677,3.7067704,3.6242311,4.9957952,4.683013,.21791677,.38575938,-.65296048,.019690134,.58664632,.67342299,-.15789971,.15794972,,-.0043432284,,.1752183,9.6447859,9.1867542,3.857626,5.4112906
2024m3,3.374426229508189,3.649251997862788,4.389726961559695,-.2903568917140649,-.5703084497527078,-1.414693100557568,-.1889716305816477,3,4,3.5,-.54144448,-1.0393772,-.35016024,-.94207132,5,5,5.8000002,4.8799424,4.0822935,6.4585209,5.3482857,5.0794797,7.8355608,5.5470428,4.8413186,7.2753997,5.6019387,4,5.5,5,5.520884,6.2029181,3.9099195,-.003159493,-.57156169,.54103798,.50644183,-.38155457,.58508742,.65387344,-.12051974,-.06215873,6.4547625,5.1515012,4.645319,4.847105,4.7651224,7.9480872,5.4430075,4.7621956,4.6815019,7.2512841,5.4754663,3.9728422,3.5751717,5.3187294,4.697619,5.1763811,5.0678077,7.1737719,4.0258298,-.033025362,-.025980994,-.74617529,.28870386,.40096688,.38498941,-.56017083,.40225691,-.080699466,.10674063,.083199315,,7.0644083,6.9237409,5.3228383,4.9347792,3.034075104311563,4.269946371357036,4.395912231703901,-.3066865008821255,-.1443688578114382,-.3914498255484851,.4728627633090581,3,3.5,3.5,-.26717442,-.16165727,.031823628,-.28712779,4,6,6.5,3.2623472,3.2594347,5.8955364,6.0721703,3.4800169,6.8793831,5.9670672,4.0792217,6.7116742,5.755404,2,6,5,2.2046225,2.8660576,4.1244617,.67062682,.15413879,.38563809,.7728973,.0097830193,.3144953,-.0069897408,.18603383,-.076403126,6.8382082,3.6865265,4.4664693,3.3723798,3.3673961,6.908987,5.9100928,3.9802654,3.9564996,6.6955647,5.6695309,2.4383044,2.3407497,5.8267555,4.8524971,2.4185476,2.3931782,3.7352085,4.3528333,.21296114,.2529425,-.15952268,.18807289,.56938976,.64749783,-.17164861,.16635042,-.21663143,-.016007859,,.2092382,5.8304625,6.0080128,3.8329535,4.675621
2024m4,3.754054054054036,4.577681654603338,4.748305967677882,.1130131428472795,-.1171046646008448,-.273083369072566,.0172749612595969,3,4,3.5,-.31788045,-1.0304904,-.181943,-1.0119357,4,5,6.8999996,4.4228034,3.4977186,4.7871037,5.914753,4.3648896,7.3724365,5.9715891,4.8667827,7.4511294,5.5290761,3.5,5.5,4.8499999,3.0567431,6.1938386,4.1099944,1.1024953,-.34016243,.59332347,.4611471,-.3778826,.64761436,.15885961,-.095070474,.015391273,5.9049354,5.0307508,4.3823352,4.311007,4.2296786,7.1929355,5.7924838,4.7723823,4.6957436,7.423202,5.3926144,3.5364509,3.2993243,4.5288057,4.8715949,2.6854019,2.7565699,6.2236724,4.0944071,.94789356,.92855781,-.5400387,.41830155,.35303891,.32210529,-.54821897,.46304551,-.0082441345,.21451455,-.02930456,.19644299,5.5047407,5.779295,5.4082193,4.6306405,3.547665369649835,4.341526908483914,4.724362332979609,.2347112131081027,.3422984168857325,-.0862121001106802,.7529092003616709,3,3.5,3.5,-.090073928,-.12499462,-.11144225,-.25104883,2,7,6.1999998,2.7227306,2.7286959,6.98243,6.1003237,3.7019596,6.4613209,6.0427818,4.1505127,6.8301425,5.7368503,2,6,5,1.7761977,3.5023801,4.5458302,1.636405,.089557856,.3028619,.89671725,-.0062505933,.34667885,.10381562,-.27497458,-.038200036,8.751358,3.8824265,4.7013292,3.4781072,3.5042417,6.2708621,5.9489808,4.0429707,4.0406837,6.8097267,5.6443334,2.1802125,2.1205013,5.8387733,4.8999739,1.9203969,1.9841959,4.0464611,4.5428586,1.2141993,1.2599217,-.099121928,.13130844,.6977933,.71905619,-.17746854,.19608255,-.087418042,.10141478,-.13237746,.22863783,7.4965181,7.8848357,4.149003,4.982564
